loc_rowid,pl_name,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_dist,sy_disterr1,sy_disterr2
3249,Kepler-1967 b,Transit,2021,7.28169012,,,0,0.073500,,,0,0.730,,,0,0.31500,,,0,0.000000,,,0,329.68,589.50,-273.70,0,1086,,,0,4970.00,164.00,-134.00,0,1.81,1.02,-1.02,0,1.00,0.21,-0.17,0,-0.567,0.024,-0.020,0,249.1020000,0.8740000,-0.8680000
3250,Kepler-1968 b,Transit,2021,7.28109980,,,0,0.069600,,,0,1.500,,,0,2.86000,,,0,0.000000,,,0,72.16,30.08,-19.72,0,744,,,0,5008.00,192.00,-174.00,0,0.79,0.08,-0.07,0,0.84,0.06,-0.08,0,-0.650,,,0,750.9300000,22.1090000,-20.9000000
3251,Kepler-1969 b,Transit,2021,6.64752007,,,0,0.071700,,,0,1.682,,,0,3.47000,,,0,0.000000,,,0,235.89,226.31,-72.06,0,999,,,0,6046.00,190.00,-211.00,0,1.01,0.32,-0.11,0,1.11,0.13,-0.16,0,-0.181,,,0,1204.5400000,44.2400000,-41.2700000
3252,Kepler-197 b,Transit,2014,5.59930800,0.00002300,-0.00002300,0,0.060000,,,0,1.020,0.040,-0.040,0,1.04000,,,0,0.020000,0.230000,-0.020000,0,431.26,10.35,-10.14,0,1142,,,0,6004.00,102.00,-102.00,0,1.12,0.03,-0.03,0,0.86,0.04,-0.04,0,0.222,0.012,-0.021,0,330.5750000,2.3440000,-2.3120000
3253,Kepler-197 c,Transit,2014,10.34969500,0.00004500,-0.00004500,0,0.090000,,,0,1.230,0.040,-0.040,0,5.30000,3.30000,-2.90000,0,0.080000,0.210000,-0.080000,0,189.97,4.56,-4.47,0,930,,,0,6004.00,102.00,-102.00,0,1.12,0.03,-0.03,0,0.86,0.04,-0.04,0,0.222,0.012,-0.021,0,330.5750000,2.3440000,-2.3120000
3254,Kepler-197 d,Transit,2014,15.67756300,0.00009600,-0.00009600,0,0.119000,,,0,1.220,0.100,-0.100,0,1.98000,,,0,0.030000,0.200000,-0.030000,0,109.09,2.62,-2.57,0,810,,,0,6004.00,102.00,-102.00,0,1.12,0.03,-0.03,0,0.86,0.04,-0.04,0,0.222,0.012,-0.021,0,330.5750000,2.3440000,-2.3120000
3255,Kepler-197 e,Transit,2014,25.20971500,0.00038700,-0.00038700,0,0.164000,,,0,0.910,0.040,-0.040,0,0.69300,,,0,0.380000,0.250000,-0.170000,0,57.94,1.39,-1.36,0,691,,,0,6004.00,102.00,-102.00,0,1.12,0.03,-0.03,0,0.86,0.04,-0.04,0,0.222,0.012,-0.021,0,330.5750000,2.3440000,-2.3120000
3256,Kepler-1972 b,Transit,2014,7.54425000,0.00054000,-0.00054000,0,0.076300,,,0,0.802,0.042,-0.041,0,2.02000,0.56000,-0.62000,0,0.067000,0.071000,-0.040000,0,326.67,155.97,-127.65,0,1084,,,0,5818.00,27.00,-27.00,0,1.38,0.05,-0.05,0,1.12,0.03,-0.03,0,0.294,0.015,-0.016,0,287.3390000,2.0980000,-2.0680000
3257,Kepler-1972 c,Transit,2014,11.32950000,0.00110000,-0.00110000,0,0.104100,,,0,0.868,0.051,-0.050,0,2.11000,0.59000,-0.65000,0,0.043000,0.046000,-0.028000,0,515.77,523.80,-386.82,0,1215,,,0,5818.00,27.00,-27.00,0,1.38,0.05,-0.05,0,1.12,0.03,-0.03,0,0.294,0.015,-0.016,0,287.3390000,2.0980000,-2.0680000
3258,Kepler-1976 b,Transit Timing Variations,2023,4.95931924,0.00000052,-0.00000052,0,0.056500,,,0,12.210,1.960,-1.460,0,,,,,0.000000,,,0,349.40,146.52,-93.21,0,1103,,,0,5712.00,77.00,-77.00,0,1.08,0.17,-0.13,0,0.98,0.07,-0.06,0,0.041,,,0,1314.5100000,41.8450000,-41.8450000
3259,Kepler-1977 b,Transit,2023,4.53702121,0.00002498,-0.00002498,0,0.048600,,,0,1.660,0.190,-0.110,0,3.39000,,,0,0.000000,,,0,95.61,38.11,-21.67,0,798,,,0,4805.00,144.00,-144.00,0,0.69,0.08,-0.05,0,0.77,0.05,-0.08,0,-0.694,,,0,592.7110000,12.3435000,-12.3435000
3260,Kepler-1978 b,Transit,2023,10.84969477,0.00002777,-0.00002777,0,0.091400,,,0,2.670,0.380,-0.210,0,7.61000,,,0,0.000000,,,0,49.30,23.34,-12.14,0,676,,,0,5251.00,158.00,-158.00,0,0.78,0.11,-0.06,0,0.87,0.06,-0.10,0,-0.298,,,0,865.5120000,20.2140000,-19.3270000
3261,Kepler-1979 b,Transit,2023,18.50845260,0.00013110,-0.00013110,0,0.138300,,,0,29.330,8.820,-2.940,0,79500.00000,,,0,0.000000,,,0,51.32,46.25,-14.91,0,683,,,0,5942.00,176.00,-193.00,0,0.94,0.28,-0.09,0,1.03,0.13,-0.14,0,-0.094,,,0,1076.2700000,36.1600000,-36.1600000
3262,Kepler-198 b,Transit,2014,17.79003700,0.00003500,-0.00003500,0,0.131000,,,0,2.820,0.420,-0.420,0,8.35000,,,0,0.000000,,,0,44.55,1.15,-1.11,0,655,,,0,5574.00,100.00,-100.00,0,0.94,0.14,-0.14,0,0.97,0.04,-0.03,0,-0.109,,,0,495.3580000,4.2465000,-4.2465000
3263,Kepler-198 c,Transit,2014,49.56741600,0.00022000,-0.00022000,0,0.259000,,,0,2.470,0.370,-0.370,0,6.66000,,,0,0.000000,,,0,11.35,0.29,-0.28,0,465,,,0,5574.00,100.00,-100.00,0,0.94,0.14,-0.14,0,0.97,0.04,-0.03,0,-0.109,,,0,495.3580000,4.2465000,-4.2465000
3264,Kepler-198 d,Transit,2016,1.31184443,0.00000133,-0.00000133,0,0.022900,,,0,1.530,0.090,-0.070,0,2.96000,,,0,0.000000,,,0,1444.52,37.15,-36.12,0,1562,,,0,5636.00,74.56,-63.58,0,0.93,0.05,-0.04,0,0.97,0.04,-0.03,0,-0.109,,,0,495.3580000,4.2465000,-4.2465000
3265,Kepler-1980 b,Transit,2023,33.02571790,0.00061810,-0.00061810,0,0.204900,,,0,2.210,0.360,-0.120,0,5.52000,,,0,0.000000,,,0,23.95,10.11,-3.79,0,564,,,0,5819.00,69.00,-87.00,0,0.99,0.16,-0.05,0,1.05,0.06,-0.07,0,0.224,,,0,1709.4000000,145.4100000,-124.6000000
3266,Kepler-1981 b,Transit,2023,453.54212000,0.00350100,-0.00350100,0,1.329200,,,0,9.230,1.760,-4.100,0,62.50000,,,0,0.000000,,,0,5.45,2.74,-3.85,0,390,,,0,5874.00,87.00,-79.00,0,3.01,0.57,-1.33,0,1.52,0.15,-0.38,0,0.244,0.029,-0.015,0,659.3950000,6.8200000,-6.6840000
3267,Kepler-1982 b,Transit,2023,3.82315697,0.00004481,-0.00004481,0,0.051100,,,0,0.770,0.140,-0.040,0,0.38100,,,0,0.000000,,,0,638.38,312.98,-117.51,0,1282,,,0,6202.00,99.00,-149.00,0,1.12,0.21,-0.06,0,1.21,0.08,-0.09,0,0.371,0.033,-0.026,0,558.8550000,7.4480000,-7.2590000
3268,Kepler-1983 b,Transit,2023,7.32851947,0.00002311,-0.00002311,0,0.068900,,,0,2.330,0.130,-0.180,0,6.04000,,,0,0.000000,,,0,100.13,18.77,-20.11,0,807,,,0,5135.00,84.00,-76.00,0,0.87,0.05,-0.07,0,0.81,0.06,-0.03,0,-0.481,,,0,424.4280000,3.4950000,-3.4390000
3269,Kepler-1984 b,Transit,2023,1.99281234,0.00000783,-0.00000783,0,0.023800,,,0,6.810,0.750,-0.900,0,37.30000,,,0,0.000000,,,0,48.82,16.18,-15.53,0,675,,,0,3638.00,72.00,-87.00,0,0.42,0.05,-0.06,0,0.45,0.04,-0.06,0,-1.550,,,0,,,
3270,Kepler-1985 b,Transit,2023,3.42064689,0.00001928,-0.00001928,0,0.042600,,,0,2.270,0.250,-0.220,0,5.77000,,,0,0.000000,,,0,382.68,118.21,-88.58,0,1129,,,0,5370.00,85.00,-75.00,0,0.97,0.11,-0.10,0,0.88,0.06,-0.04,0,-0.155,,,0,,,
3271,Kepler-1986 b,Transit,2023,19.54896660,0.00013960,-0.00013960,0,0.130700,,,0,1.890,0.350,-0.150,0,4.23000,,,0,0.000000,,,0,26.62,15.50,-6.65,0,579,,,0,5549.00,163.00,-163.00,0,0.73,0.14,-0.06,0,0.78,0.09,-0.07,0,-0.411,,,0,912.0850000,30.4555000,-30.4555000
3272,Kepler-1987 b,Transit,2023,2.34586300,0.00000955,-0.00000955,0,0.031800,,,0,1.230,0.110,-0.090,0,2.04000,,,0,0.000000,,,0,233.38,89.19,-58.60,0,997,,,0,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,-0.616,,,0,595.6830000,10.6080000,-10.2490000
3273,Kepler-1987 c,Transit,2023,3.64830183,0.00001621,-0.00001621,0,0.042700,,,0,1.330,0.120,-0.090,0,2.33000,,,0,0.000000,,,0,129.44,49.47,-32.50,0,860,,,0,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,-0.616,,,0,595.6830000,10.6080000,-10.2490000
3274,Kepler-1987 d,Transit,2023,5.64491415,0.00000878,-0.00000878,0,0.057100,,,0,2.660,0.250,-0.180,0,7.56000,,,0,0.000000,,,0,72.38,27.67,-18.17,0,744,,,0,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,-0.616,,,0,595.6830000,10.6080000,-10.2490000
3275,Kepler-1987 e,Transit,2023,8.74292005,0.00003311,-0.00003311,0,0.076500,,,0,1.920,0.180,-0.130,0,4.35000,,,0,0.000000,,,0,40.33,15.41,-10.13,0,643,,,0,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,-0.616,,,0,595.6830000,10.6080000,-10.2490000
3276,Kepler-1988 b,Transit,2023,11.49500229,0.00008821,-0.00008821,0,0.103800,,,0,1.530,0.300,-0.490,0,2.96000,,,0,0.000000,,,0,351.79,215.60,-207.71,0,1105,,,0,6033.00,183.00,-183.00,0,1.79,0.35,-0.57,0,1.13,0.19,-0.17,0,0.582,,,0,513.4260000,,
3277,Kepler-1989 b,Transit,2023,10.16102353,0.00000918,-0.00000918,0,0.091800,,,0,4.620,1.370,-0.730,0,19.30000,,,0,0.000000,,,0,157.97,141.44,-62.35,0,904,,,0,6032.00,189.00,-232.00,0,1.06,0.31,-0.17,0,1.00,0.15,-0.13,0,0.279,,,0,1252.1300000,33.3300000,-31.6800000
3278,Kepler-199 b,Transit,2014,23.63760400,0.00005000,-0.00005000,0,0.158000,,,0,3.110,0.560,-0.560,0,9.85000,,,0,0.000000,,,0,31.68,0.79,-0.77,0,595,,,0,5644.00,117.00,-117.00,0,0.97,0.17,-0.17,0,0.96,0.02,-0.02,0,-0.097,,,0,521.0540000,4.2280000,-4.2280000
3279,Kepler-199 c,Transit,2014,67.09340800,0.00019000,-0.00019000,0,0.316000,,,0,3.250,0.580,-0.580,0,10.60000,,,0,0.000000,,,0,7.88,0.20,-0.19,0,420,,,0,5644.00,117.00,-117.00,0,0.97,0.17,-0.17,0,0.96,0.02,-0.02,0,-0.097,,,0,521.0540000,4.2280000,-4.2280000
3280,Kepler-1990 b,Transit,2023,1.73513619,0.00000028,-0.00000028,0,0.028600,,,0,3.270,0.540,-0.330,0,10.70000,,,0,0.000000,,,0,1372.87,628.45,-350.48,0,1554,,,0,5751.00,103.00,-114.00,0,1.07,0.18,-0.11,0,1.03,0.07,-0.07,0,0.117,0.020,-0.017,0,392.7390000,4.2400000,-4.1520000
3281,Kepler-1990 c,Transit,2023,4.06844957,0.00001212,-0.00001212,0,0.050400,,,0,0.980,0.170,-0.100,0,0.90400,,,0,0.000000,,,0,442.08,202.37,-112.86,0,1170,,,0,5751.00,103.00,-114.00,0,1.07,0.18,-0.11,0,1.03,0.07,-0.07,0,0.117,0.020,-0.017,0,392.7390000,4.2400000,-4.1520000
3282,Kepler-1991 b,Transit,2023,13.26079792,0.00009795,-0.00009795,0,0.106500,,,0,1.470,0.200,-0.210,0,2.76000,,,0,0.000000,,,0,78.79,29.80,-23.55,0,760,,,0,5478.00,82.00,-74.00,0,1.05,0.15,-0.15,0,0.91,0.06,-0.04,0,-0.108,,,0,855.8200000,14.3650000,-13.9060000
3283,Kepler-1991 c,Transit,2023,22.79020351,0.00006878,-0.00006878,0,0.152800,,,0,2.570,0.360,-0.360,0,7.13000,,,0,0.000000,,,0,38.27,14.48,-11.44,0,634,,,0,5478.00,82.00,-74.00,0,1.05,0.15,-0.15,0,0.91,0.06,-0.04,0,-0.108,,,0,855.8200000,14.3650000,-13.9060000
3284,Kepler-1992 b,Transit,2023,15.61122380,0.00012750,-0.00012750,0,0.116900,,,0,0.910,0.090,-0.050,0,0.69300,,,0,0.000000,,,0,38.99,12.02,-6.76,0,637,,,0,5383.00,107.00,-107.00,0,0.84,0.08,-0.05,0,0.87,0.05,-0.05,0,-0.009,,,0,532.9550000,4.0410000,-4.0410000
3285,Kepler-1993 b,Transit,2023,26.65657370,0.00020520,-0.00020520,0,0.194300,,,0,4.150,1.280,-2.980,0,16.10000,,,0,0.000000,,,0,157.45,149.44,-146.41,0,903,,,0,5159.00,171.00,-155.00,0,3.06,0.94,-2.20,0,1.37,0.21,-0.51,0,0.778,,,0,1031.9100000,18.3700000,-18.3700000
3286,Kepler-1994 b,Transit,2023,4.61225043,0.00003445,-0.00003445,0,0.053000,,,0,0.510,0.060,-0.050,0,0.08700,,,0,0.000000,,,0,268.27,86.53,-58.85,0,1032,,,0,5495.00,74.00,-82.00,0,0.96,0.12,-0.09,0,0.93,0.05,-0.05,0,-0.042,0.012,-0.018,0,241.9910000,1.4650000,-1.4480000
3287,Kepler-1995 b,Transit,2023,73.75788750,0.00043040,-0.00043040,0,0.325900,,,0,4.280,2.210,-0.660,0,16.90000,,,0,0.000000,,,0,4.66,7.81,-1.77,0,375,,,0,5029.00,192.00,-174.00,0,0.93,0.48,-0.14,0,0.85,0.07,-0.05,0,-0.556,,,0,595.3310000,9.5080000,-9.2200000
3288,Kepler-1996 b,Transit,2023,32.37618300,0.00013110,-0.00013110,0,0.178900,,,0,2.260,0.160,-0.070,0,5.73000,,,0,0.000000,,,0,5.61,1.32,-0.76,0,392,,,0,4580.00,92.00,-92.00,0,0.68,0.05,-0.02,0,0.75,0.03,-0.04,0,-0.657,,,0,440.5610000,4.4200000,-4.3340000
3289,Kepler-1996 c,Transit,2023,92.72972480,0.00039800,-0.00039800,0,0.360800,,,0,2.810,0.200,-0.080,0,8.30000,,,0,0.000000,,,0,1.38,0.32,-0.19,0,276,,,0,4580.00,92.00,-92.00,0,0.68,0.05,-0.02,0,0.75,0.03,-0.04,0,-0.657,,,0,440.5610000,4.4200000,-4.3340000
3290,Kepler-1997 b,Transit,2023,26.75758660,0.00029420,-0.00029420,0,0.181500,,,0,2.280,0.720,-0.280,0,5.82000,,,0,0.000000,,,0,44.86,42.94,-15.99,0,660,,,0,6215.00,194.00,-259.00,0,1.05,0.33,-0.13,0,1.11,0.15,-0.15,0,0.132,,,0,1502.3400000,67.1500000,-61.7300000
3291,Kepler-1998 b,Transit,2023,3.03267135,0.00001374,-0.00001374,0,0.040500,,,0,0.600,0.080,-0.040,0,0.15600,,,0,0.000000,,,0,468.31,187.65,-91.73,0,1187,,,0,5640.00,101.00,-113.00,0,0.92,0.13,-0.06,0,0.96,0.05,-0.07,0,-0.066,0.016,-0.015,0,340.9650000,2.5390000,-2.5020000
3292,Kepler-1999 b,Transit,2023,8.73967580,0.00030920,-0.00030920,0,0.071300,,,0,3.290,0.260,-0.300,0,10.80000,,,0,0.000000,,,0,26.17,8.92,-7.62,0,577,,,0,4406.00,154.00,-170.00,0,0.63,0.05,-0.06,0,0.63,0.06,-0.06,0,-0.773,,,0,701.2550000,18.4080000,-17.5050000
3293,Kepler-20 b,Transit,2011,3.69610490,0.00000160,-0.00000160,0,0.045650,0.000890,-0.000890,0,1.773,0.053,-0.030,0,9.70000,1.30000,-1.30000,0,0.083000,,,1,331.00,19.00,-19.00,0,1187,16,-16,0,5495.00,50.00,-50.00,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,-0.165,0.012,-0.014,0,282.5630000,1.7760000,-1.7530000
3294,Kepler-20 c,Transit,2011,10.85407740,0.00000210,-0.00000210,0,0.093600,0.001800,-0.001800,0,2.894,0.036,-0.033,0,11.10000,2.10000,-2.10000,0,0.076000,,,1,78.70,4.60,-4.60,0,828,11,-11,0,5495.00,50.00,-50.00,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,-0.165,0.012,-0.014,0,282.5630000,1.7760000,-1.7530000
3295,Kepler-20 d,Transit,2011,77.61145500,0.00009600,-0.00009600,0,0.347400,0.006700,-0.006700,0,2.606,0.053,-0.039,0,13.40000,3.70000,-3.60000,0,0.082000,,,1,5.71,0.33,-0.33,0,430,6,-6,0,5495.00,50.00,-50.00,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,-0.165,0.012,-0.014,0,282.5630000,1.7760000,-1.7530000
3296,Kepler-20 e,Transit,2011,6.09848820,0.00000990,-0.00000990,0,0.063700,0.001200,-0.001200,0,0.821,0.022,-0.022,0,0.76000,,,1,0.092000,,,1,169.80,9.80,-9.80,0,1004,14,-14,0,5495.00,50.00,-50.00,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,-0.165,0.012,-0.014,0,282.5630000,1.7760000,-1.7530000
3297,Kepler-20 f,Transit,2011,19.57832800,0.00004800,-0.00004800,0,0.138700,0.002700,-0.002700,0,0.952,0.047,-0.087,0,1.40000,,,1,0.094000,,,1,35.90,2.10,-2.10,0,681,9,-9,0,5495.00,50.00,-50.00,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,-0.165,0.012,-0.014,0,282.5630000,1.7760000,-1.7530000
3298,Kepler-20 g,Radial Velocity,2016,34.94000000,0.03800000,-0.03500000,0,0.205500,0.002200,-0.002100,0,4.710,,,0,19.96000,3.08000,-3.61000,0,0.150000,0.010000,-0.100000,0,,,,,524,12,-12,0,5495.00,50.00,-50.00,0,0.96,0.02,-0.02,0,0.95,0.05,-0.05,0,-0.189,0.005,-0.005,0,282.5630000,1.7760000,-1.7530000
3299,Kepler-200 b,Transit,2014,8.59480500,0.00003600,-0.00003600,0,0.080000,,,0,2.130,0.410,-0.410,0,5.18000,,,0,0.000000,,,0,159.07,4.71,-4.57,0,854,,,0,5678.00,100.00,-100.00,0,0.94,0.16,-0.16,0,0.98,0.04,-0.04,0,0.008,,,0,665.9120000,7.1445000,-7.1445000
3300,Kepler-200 c,Transit,2014,10.22215700,0.00005300,-0.00005300,0,0.090000,,,0,1.590,0.290,-0.290,0,3.15000,,,0,0.000000,,,0,126.36,3.75,-3.63,0,806,,,0,5678.00,100.00,-100.00,0,0.94,0.16,-0.16,0,0.98,0.04,-0.04,0,0.008,,,0,665.9120000,7.1445000,-7.1445000
3301,Kepler-2000 b,Transit,2023,6.38315913,0.00000640,-0.00000640,0,0.056200,,,0,2.730,0.100,-0.170,0,7.90000,,,0,0.000000,,,0,18.73,3.10,-3.66,0,530,,,0,3757.00,74.00,-82.00,0,0.58,0.02,-0.04,0,0.58,0.03,-0.03,0,-1.053,0.089,-0.111,0,320.5880000,3.6510000,-3.6510000
3302,Kepler-2000 c,Transit,2023,20.61803480,0.00013820,-0.00013820,0,0.122800,,,0,1.570,0.060,-0.100,0,3.09000,,,0,0.000000,,,0,3.92,0.65,-0.76,0,359,,,0,3757.00,74.00,-82.00,0,0.58,0.02,-0.04,0,0.58,0.03,-0.03,0,-1.053,0.089,-0.111,0,320.5880000,3.6510000,-3.6510000
3303,Kepler-2001 b,Transit,2023,1.09001100,0.00000582,-0.00000582,0,0.019700,,,0,1.040,0.130,-0.080,0,1.12000,,,0,0.000000,,,0,911.28,396.55,-206.34,0,1402,,,0,5081.00,166.00,-136.00,0,0.77,0.10,-0.06,0,0.86,0.05,-0.09,0,-0.546,,,0,776.5500000,20.1360000,-19.1600000
3304,Kepler-2001 c,Transit,2023,14.09258319,,,0,0.108400,,,0,1.820,0.230,-0.130,0,3.97000,,,0,0.000000,,,0,30.10,13.09,-6.82,0,597,,,0,5081.00,166.00,-136.00,0,0.77,0.10,-0.06,0,0.86,0.05,-0.09,0,-0.546,,,0,776.5500000,20.1360000,-19.1600000
3305,Kepler-201 b,Transit,2014,25.67208300,0.00007500,-0.00007500,0,0.175000,,,0,2.460,0.480,-0.480,0,6.62000,,,0,0.000000,,,0,64.55,2.33,-2.24,0,683,,,0,6065.00,117.00,-117.00,0,1.23,0.24,-0.24,0,1.18,0.04,-0.03,0,0.348,0.026,-0.021,0,636.4450000,9.7730000,-9.4880000
3306,Kepler-201 c,Transit,2014,151.88405800,0.00201400,-0.00201400,0,0.573000,,,0,2.850,0.600,-0.600,0,8.50000,,,0,0.000000,,,0,6.03,0.22,-0.21,0,378,,,0,6065.00,117.00,-117.00,0,1.23,0.24,-0.24,0,1.18,0.04,-0.03,0,0.348,0.026,-0.021,0,636.4450000,9.7730000,-9.4880000
3307,Kepler-202 b,Transit,2014,4.06942700,0.00000700,-0.00000700,0,0.045000,,,0,1.630,0.100,-0.100,0,3.29000,,,0,0.000000,,,0,108.50,2.48,-2.42,0,802,,,0,4668.00,100.00,-100.00,0,0.67,0.03,-0.03,0,0.68,0.02,-0.02,0,-0.638,,,0,285.1110000,1.1135000,-1.1135000
3308,Kepler-202 c,Transit,2014,16.28249300,0.00003800,-0.00003800,0,0.113000,,,0,1.850,0.100,-0.100,0,4.08000,,,0,0.000000,,,0,17.07,0.39,-0.38,0,505,,,0,4668.00,100.00,-100.00,0,0.67,0.03,-0.03,0,0.68,0.02,-0.02,0,-0.638,,,0,285.1110000,1.1135000,-1.1135000
3309,Kepler-203 b,Transit,2014,3.16269700,0.00000400,-0.00000400,0,0.043000,,,0,2.570,0.520,-0.520,0,7.13000,,,0,0.000000,,,0,668.22,24.90,-23.93,0,1308,,,0,5821.00,100.00,-100.00,0,1.11,0.21,-0.21,0,1.00,0.05,-0.04,0,0.094,,,0,703.3020000,9.5100000,-9.5100000
3310,Kepler-203 c,Transit,2014,5.37064700,0.00000800,-0.00000800,0,0.061000,,,0,2.470,0.470,-0.470,0,749.90000,419.10000,-344.70000,0,0.000000,,,0,329.79,12.29,-11.81,0,1096,,,0,5821.00,100.00,-100.00,0,1.11,0.21,-0.21,0,1.00,0.05,-0.04,0,0.094,,,0,703.3020000,9.5100000,-9.5100000
3311,Kepler-203 d,Transit,2014,11.32972000,0.00008000,-0.00008000,0,0.100000,,,0,1.440,0.280,-0.280,0,33.90000,183.40000,-33.20000,0,0.000000,,,0,121.82,4.54,-4.36,0,855,,,0,5821.00,100.00,-100.00,0,1.11,0.21,-0.21,0,1.00,0.05,-0.04,0,0.094,,,0,703.3020000,9.5100000,-9.5100000
3312,Kepler-204 b,Transit,2014,14.40097400,0.00005600,-0.00005600,0,0.117000,,,0,2.530,0.540,-0.540,0,6.94000,,,0,0.000000,,,0,79.70,2.49,-2.41,0,828,,,0,5812.00,100.00,-100.00,0,1.24,0.26,-0.26,0,1.03,0.04,-0.04,0,0.030,,,0,686.7230000,7.1420000,-7.0000000
3313,Kepler-204 c,Transit,2014,25.66059300,0.00028800,-0.00028800,0,0.173000,,,0,1.790,0.390,-0.390,0,3.86000,,,0,0.000000,,,0,36.89,1.15,-1.11,0,683,,,0,5812.00,100.00,-100.00,0,1.24,0.26,-0.26,0,1.03,0.04,-0.04,0,0.030,,,0,686.7230000,7.1420000,-7.0000000
3314,Kepler-205 b,Transit,2014,2.75564000,0.00000200,-0.00000200,0,0.032000,,,0,1.510,0.140,-0.140,0,2.89000,,,0,0.000000,,,0,102.56,2.04,-2.01,0,757,,,0,4321.00,100.00,-100.00,0,0.55,0.02,-0.02,0,0.59,0.01,-0.01,0,-0.956,0.022,-0.027,0,159.7200000,0.3480000,-0.3470000
3315,Kepler-205 c,Transit,2014,20.30654600,0.00003800,-0.00003800,0,0.122000,,,0,1.640,0.120,-0.120,0,3.33000,,,0,0.000000,,,0,7.14,0.14,-0.14,0,389,,,0,4321.00,100.00,-100.00,0,0.55,0.02,-0.02,0,0.59,0.01,-0.01,0,-0.956,0.022,-0.027,0,159.7200000,0.3480000,-0.3470000
3316,Kepler-206 b,Transit,2014,7.78198700,0.00005800,-0.00005800,0,0.078000,,,0,1.200,0.240,-0.240,0,1.87000,,,0,0.000000,,,0,192.27,5.22,-5.11,0,983,,,0,5764.00,100.00,-100.00,0,1.19,0.23,-0.23,0,1.05,0.04,-0.04,0,0.084,0.014,-0.017,0,594.4470000,4.9520000,-4.8720000
3317,Kepler-206 c,Transit,2014,13.13747100,0.00006500,-0.00006500,0,0.111000,,,0,1.770,0.340,-0.340,0,3.78000,,,0,0.000000,,,0,95.51,2.59,-2.54,0,825,,,0,5764.00,100.00,-100.00,0,1.19,0.23,-0.23,0,1.05,0.04,-0.04,0,0.084,0.014,-0.017,0,594.4470000,4.9520000,-4.8720000
3318,Kepler-206 d,Transit,2014,23.44281000,0.00045300,-0.00045300,0,0.163000,,,0,1.190,0.240,-0.240,0,1.81000,,,0,0.000000,,,0,44.17,1.20,-1.17,0,681,,,0,5764.00,100.00,-100.00,0,1.19,0.23,-0.23,0,1.05,0.04,-0.04,0,0.084,0.014,-0.017,0,594.4470000,4.9520000,-4.8720000
3319,Kepler-207 b,Transit,2014,1.61186500,0.00000600,-0.00000600,0,0.029000,,,0,1.570,0.300,-0.300,0,3.09000,,,0,0.000000,,,0,4097.32,111.18,-108.43,0,1930,,,0,5920.00,116.00,-116.00,0,1.59,0.30,-0.30,0,1.04,0.09,-0.09,0,0.534,0.022,-0.015,0,875.5190000,9.8930000,-9.6790000
3320,Kepler-207 c,Transit,2014,3.07157100,0.00001600,-0.00001600,0,0.044000,,,0,1.500,0.290,-0.290,0,2.86000,,,0,0.000000,,,0,1742.71,47.29,-46.12,0,1556,,,0,5920.00,116.00,-116.00,0,1.59,0.30,-0.30,0,1.04,0.09,-0.09,0,0.534,0.022,-0.015,0,875.5190000,9.8930000,-9.6790000
3321,Kepler-207 d,Transit,2014,5.86807500,0.00000900,-0.00000900,0,0.068000,,,0,3.310,0.630,-0.630,0,11.00000,,,0,0.000000,,,0,732.60,19.88,-19.39,0,1254,,,0,5920.00,116.00,-116.00,0,1.59,0.30,-0.30,0,1.04,0.09,-0.09,0,0.534,0.022,-0.015,0,875.5190000,9.8930000,-9.6790000
3322,Kepler-208 b,Transit,2014,4.22864000,0.00001800,-0.00001800,0,0.054000,,,0,1.630,0.300,-0.300,0,3.29000,,,0,0.000000,,,0,639.58,19.20,-18.63,0,1379,,,0,6092.00,100.00,-100.00,0,1.31,0.24,-0.24,0,1.16,0.11,-0.06,0,0.309,,,0,775.3280000,8.8585000,-8.8585000
